score: 0.0008170677836590062
>> 71 Sobel(FluoTopHat(AbsoluteDifference2(X2, X1)))
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18752,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18752,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18755,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18755,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18755,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18755,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18757,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18758,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18759,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18759,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18760,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18761,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
18761,0.7260702531324845
>> 249121 ThresholdOtsu(Denoizing(BitwiseOr(FluoTopHat(Pyr(BitwiseAndMask(X4, X2))), (X3) - (X1))))
47000 18869
48000 19137
49000 19348
50000 19524
19541,0.009980992620722193
>> 296941 RemoveSmallHoles(MorphGradient((((Embossing(X4)) - (Embossing(X4))) + (RemoveSmallHoles(X3))) + (Erode((Square(X4)) + (Laplacian(X2))))))
19543,0.24732342938620497
>> 297024 RemoveSmallHoles(MorphGradient(X2))
19544,0.24972047653762927
>> 297025 Max(MorphGradient(X2), Square(MorphGradient(X2)))
19545,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19546,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19546,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19548,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19549,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19549,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19550,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19550,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19552,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19553,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19555,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19556,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19558,0.31281453336992515
>> 297026 Max(RobertCross(X2), Square(RobertCross(X2)))
19560,0.31281453336992515
>> 297138 (RobertCross(X2)) - (Square(RobertCross(X2)))
19561,0.31281453336992515
>> 297138 (RobertCross(X2)) - (Square(RobertCross(X2)))
19561,0.31281453336992515
>> 297138 (RobertCross(X2)) - (Square(RobertCross(X2)))
19565,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19567,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19570,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19570,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19571,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19573,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19579,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19580,0.3173007435257634
>> 297151 (RobertCross(X2)) - (BitwiseAnd(X3, RobertCross(X2)))
19590,0.3458576713132975
>> 32318 Square(RobertCross(X2))
19590,0.3458576713132975
>> 32318 Square(RobertCross(X2))
19592,0.3458576713132975
>> 32318 Square(RobertCross(X2))
19593,0.3458576713132975
>> 32318 Square(RobertCross(X2))
19594,0.3803367501244669
>> 297374 Square(Min(X2, X4))
19594,0.3803367501244669
>> 297374 Square(Min(X2, X4))
19594,0.3803367501244669
>> 297374 Square(Min(X2, X4))
19595,0.3803367501244669
>> 297374 Square(Min(X2, X4))
19596,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19607,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19616,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19617,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19620,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19626,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19630,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19636,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19646,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19646,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19652,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19655,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19655,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19658,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19661,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19662,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19662,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19664,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19665,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19668,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19670,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19671,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19672,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19672,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19673,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19674,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19680,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19680,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19681,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19681,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19682,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19685,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19685,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19686,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19688,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19690,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19690,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19693,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19693,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19696,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19697,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19705,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19706,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19707,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19710,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19710,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19712,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19712,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19712,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19712,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19715,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19715,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19719,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19724,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19724,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19727,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19727,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19728,0.4476798325365253
>> 297404 Square(Min(X3, X4))
19734,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19735,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19751,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19753,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19754,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19756,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19757,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19757,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19760,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19760,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19760,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19760,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19761,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19761,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19762,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19763,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19768,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19769,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19771,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19778,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19778,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19778,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19784,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19785,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19785,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19789,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19790,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19794,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19794,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19796,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19796,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19797,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19798,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19798,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19798,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19798,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19798,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19804,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19804,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19804,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19807,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19807,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19807,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19807,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19809,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19809,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19814,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19815,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19815,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19819,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19820,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19820,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19820,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19822,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19822,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19822,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19824,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19826,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19826,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19829,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19829,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19829,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19830,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19832,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19832,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19835,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19839,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19843,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19847,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19848,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19853,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19853,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19856,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19857,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19859,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19862,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19862,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19862,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19863,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19863,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19864,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19864,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19865,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19873,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19874,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19875,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19877,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19877,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19881,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19881,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19881,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19882,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19886,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19886,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19892,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19893,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19893,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19900,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19900,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19901,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19901,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19901,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19901,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19903,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19903,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19904,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19905,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19909,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19911,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19911,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19917,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19917,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19917,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19918,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19919,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19919,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19920,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19920,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19922,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19922,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19922,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19923,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19923,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19924,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19924,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19924,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19925,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19925,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19926,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19926,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19928,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19930,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19930,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19930,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19931,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19932,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19933,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19933,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19933,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19933,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19933,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19934,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19934,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19935,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19936,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19936,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19936,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19939,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19939,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19939,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19940,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19940,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19940,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19941,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19943,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19945,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19948,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19948,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19950,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19950,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19951,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19951,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19951,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19952,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19952,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19952,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19952,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19953,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19953,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19954,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19957,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19958,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19958,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19960,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19960,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19963,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19965,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19965,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19965,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19965,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19965,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19965,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19965,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19968,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19968,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19968,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19968,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19968,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19969,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19971,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19971,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19971,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19971,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19972,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19972,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19975,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19975,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19976,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19976,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19978,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19980,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19980,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19981,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19981,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19981,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19982,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19983,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19985,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19985,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19985,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19988,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19988,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19988,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19988,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19988,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19989,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19989,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19990,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19990,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19990,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19990,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19991,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19991,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19992,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19992,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19992,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19993,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19993,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19993,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19997,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19998,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
19999,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20000,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20000,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20000,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20001,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20001,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20001,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20004,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20004,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20005,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20005,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20005,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20007,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20014,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20014,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20014,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
20014,0.4607480687573566
>> 298808 ThresholdAt1(Min(X3, X4))
